"KBA009460","현대1차.","가온빌(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114445','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","강남(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107086','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","강변한솔그라치아","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13977','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","계명","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('103203','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","다빈치(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105426','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","당산삼익플라주","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107758','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","대우","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10169','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","대우","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102339','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","더실크(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105583','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","리버뷰(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110880','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","리스빌(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118571','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","리오팰리스(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110203','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","브라보(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('117516','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","브라운스톤당산","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108695','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","블리스다임빌","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('119180','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","비앤비퀸즈빌","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118157','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","성재아이캐슬1차","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('23899','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","성재아이캐슬2차","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100742','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","에코(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108289','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","유탑유블레스2차(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105655','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","조인타운(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109154','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","진수(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107940','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","칸리버팰리스","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104024','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","코지빌(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('119380','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","태경(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('107491','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","포레스트빌","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113416','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","하임4S","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113519','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","현대","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('689','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","훼미리하우스138(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106734','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","휴브리지(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105605','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA009460","현대1차.","휴브리지Ⅱ(도시형)","당산동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105530','KBA009460',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","계명","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102028','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","리츠뷰","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108061','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","삼익플라주(101동)","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102351','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","삼익플라주(201동)","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106072','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","선유도삼성홈타운","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110330','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","수성예술","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11615','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","양평","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14148','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","양평역월드메르디앙","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17525','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","양화빌2차(도시형)","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114600','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","에이스리버티움","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25273','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","창건애드웰","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25770','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA016589","월드메르디앙","청풍스카이파크","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118395','KBA016589',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","계명","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102028','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","리츠뷰","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108061','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","삼익플라주(101동)","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102351','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","삼익플라주(201동)","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106072','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","선유도삼성홈타운","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110330','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","수성예술","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11615','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","양평","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14148','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","양평역월드메르디앙","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17525','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","양화빌2차(도시형)","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('114600','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","에이스리버티움","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25273','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","창건애드웰","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25770','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA020652","삼익플라주","청풍스카이파크","양평동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118395','KBA020652',1000000013,NOW(),1000000013,NOW());"
"KBA011857","대우트럼프월드2","대우트럼프월드II","여의도동","영등포구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('3455','KBA011857',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","강서","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('861','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","골든맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10633','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","노들맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16336','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","리버뷰","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9328','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","미주(A동)","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10360','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","미주맨션B동","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101074','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","보람더하임","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102545','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","장미맨숀","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11190','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","정우","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10712','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","제일맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100468','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","코스모스맨숀","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13004','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","퀸스리버빌","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9080','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","타워맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('866','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","하이츠","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11225','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA000756","미주.","한강동부","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102547','KBA000756',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","강서","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('861','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","골든맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10633','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","노들맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('16336','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","리버뷰","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9328','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","미주(A동)","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10360','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","미주맨션B동","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101074','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","보람더하임","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102545','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","장미맨숀","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11190','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","정우","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('10712','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","제일맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100468','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","코스모스맨숀","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13004','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","퀸스리버빌","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9080','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","타워맨션","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('866','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","하이츠","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11225','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA005411","타워.","한강동부","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102547','KBA005411',1000000013,NOW(),1000000013,NOW());"
"KBA010718","장미.","강서","이촌동","용산구","서울특별시","INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('861','KBA010718',1000000013,NOW(),1000000013,NOW());"
