KBA002143,초정마을두산,초정마을두산쌍용,,용종동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2411','KBA002143',1000000013,NOW(),1000000013,NOW());"
KBA007897,초정마을쌍용,초정마을두산쌍용,,용종동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2411','KBA007897',1000000013,NOW(),1000000013,NOW());"
KBA003181,까치마을한진,"까치마을태화,한진",,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2433','KBA003181',1000000013,NOW(),1000000013,NOW());"
KBA003315,도두리마을롯데,개나리,,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11924','KBA003315',1000000013,NOW(),1000000013,NOW());"
KBA003315,도두리마을롯데,"까치마을태화,한진",,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2433','KBA003315',1000000013,NOW(),1000000013,NOW());"
KBA003315,도두리마을롯데,"도두리마을동남,롯데",,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8230','KBA003315',1000000013,NOW(),1000000013,NOW());"
KBA003482,까치마을태화,"까치마을태화,한진",,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2433','KBA003482',1000000013,NOW(),1000000013,NOW());"
KBA004997,도두리마을동남,개나리,,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11924','KBA004997',1000000013,NOW(),1000000013,NOW());"
KBA004997,도두리마을동남,"까치마을태화,한진",,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2433','KBA004997',1000000013,NOW(),1000000013,NOW());"
KBA004997,도두리마을동남,"도두리마을동남,롯데",,작전동,계양구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8230','KBA004997',1000000013,NOW(),1000000013,NOW());"
KBA001964,용현2단지금호타운(2차),용현금호타운2단지,,용현동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25900','KBA001964',1000000013,NOW(),1000000013,NOW());"
KBA002613,용현2단지금호타운(1차),대진(129-17),,용현동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110952','KBA002613',1000000013,NOW(),1000000013,NOW());"
KBA002613,용현2단지금호타운(1차),용현금호타운2단지,,용현동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('25900','KBA002613',1000000013,NOW(),1000000013,NOW());"
KBA018066,인천주안한신휴플러스,힐탑플러스,,주안동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113533','KBA018066',1000000013,NOW(),1000000013,NOW());"
KBA018066,인천주안한신휴플러스,주안한신휴플러스,,주안동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('17560','KBA018066',1000000013,NOW(),1000000013,NOW());"
KBA001245,신동아(1차),호산1차,,학익동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8902','KBA001245',1000000013,NOW(),1000000013,NOW());"
KBA006113,장미2차.,호산2차,,학익동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8903','KBA006113',1000000013,NOW(),1000000013,NOW());"
KBA007714,신동아(2차),호산2차,,학익동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8903','KBA007714',1000000013,NOW(),1000000013,NOW());"
KBA009358,"호산(1,2차)",호산2차,,학익동,남구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8903','KBA009358',1000000013,NOW(),1000000013,NOW());"
KBA024975,인천간석엘에이치2단지,인천간석LH2단지,,간석동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105429','KBA024975',1000000013,NOW(),1000000013,NOW());"
KBA014607,구월힐스테이트롯데캐슬골드(1단지),리치캐슬(도시형),,구월동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('106094','KBA014607',1000000013,NOW(),1000000013,NOW());"
KBA014607,구월힐스테이트롯데캐슬골드(1단지),"구월힐스테이트,롯데캐슬골드1단지",,구월동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18892','KBA014607',1000000013,NOW(),1000000013,NOW());"
KBA014607,구월힐스테이트롯데캐슬골드(1단지),중앙(1244-10),,구월동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9133','KBA014607',1000000013,NOW(),1000000013,NOW());"
KBA014607,구월힐스테이트롯데캐슬골드(1단지),현광(16-1),,구월동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9528','KBA014607',1000000013,NOW(),1000000013,NOW());"
KBA017653,단풍마을휴먼시아(주공11단지),단풍마을휴먼시아,,논현동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19491','KBA017653',1000000013,NOW(),1000000013,NOW());"
KBA020658,논현휴먼시아숲속마을,인천논현한양수자인아르디에테라스,,논현동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('110917','KBA020658',1000000013,NOW(),1000000013,NOW());"
KBA020658,논현휴먼시아숲속마을,단풍마을휴먼시아,,논현동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('19491','KBA020658',1000000013,NOW(),1000000013,NOW());"
KBA020658,논현휴먼시아숲속마을,논현숲속마을휴먼시아,,논현동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26670','KBA020658',1000000013,NOW(),1000000013,NOW());"
KBA007987,담방마을(시영2차),담방마을,,만수동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2302','KBA007987',1000000013,NOW(),1000000013,NOW());"
KBA008478,만수주공(3단지저층),만수주공3단지,,만수동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2313','KBA008478',1000000013,NOW(),1000000013,NOW());"
KBA008478,만수주공(3단지저층),만수주공11단지,,만수동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8844','KBA008478',1000000013,NOW(),1000000013,NOW());"
KBA010894,만수11단지주공,만수주공3단지,,만수동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2313','KBA010894',1000000013,NOW(),1000000013,NOW());"
KBA010894,만수11단지주공,만수주공11단지,,만수동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8844','KBA010894',1000000013,NOW(),1000000013,NOW());"
KBA023410,향촌휴먼시아,향촌휴먼시아1단지,,만수동,남동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26989','KBA023410',1000000013,NOW(),1000000013,NOW());"
KBA019523,동산휴먼시아(2단지),동산휴먼시아,,송림동,동구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26365','KBA019523',1000000013,NOW(),1000000013,NOW());"
KBA000146,푸른마을삼부(한신),"푸른마을한신,삼부",,부개동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8261','KBA000146',1000000013,NOW(),1000000013,NOW());"
KBA005870,부개5단지주공,부개주공5단지,,부개동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8350','KBA005870',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),임탑(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104196','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),부평타워Q(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('108916','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),지예타워투(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109238','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),힐탑(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109659','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),JH타워(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('111939','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),힐탑(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112213','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),마린타워,,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118145','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),한승타워2차,,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('118516','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028643,부평타워큐(도),신한타워,,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('22720','KBA028643',1000000013,NOW(),1000000013,NOW());"
KBA028770,부평센트레빌(도),임탑(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('104196','KBA028770',1000000013,NOW(),1000000013,NOW());"
KBA028770,부평센트레빌(도),스타빌(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('105954','KBA028770',1000000013,NOW(),1000000013,NOW());"
KBA028770,부평센트레빌(도),힐탑(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109659','KBA028770',1000000013,NOW(),1000000013,NOW());"
KBA028770,부평센트레빌(도),부평센트레빌(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('109685','KBA028770',1000000013,NOW(),1000000013,NOW());"
KBA028770,부평센트레빌(도),힐탑(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('112213','KBA028770',1000000013,NOW(),1000000013,NOW());"
KBA028770,부평센트레빌(도),웨스트레뷰(도시형),,부평동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('113357','KBA028770',1000000013,NOW(),1000000013,NOW());"
KBA000169,산곡동한양(2단지),부평산곡한신2차,,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101396','KBA000169',1000000013,NOW(),1000000013,NOW());"
KBA000169,산곡동한양(2단지),한양2단지,,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('13577','KBA000169',1000000013,NOW(),1000000013,NOW());"
KBA002761,현대(14차),산곡현대5차,,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2350','KBA002761',1000000013,NOW(),1000000013,NOW());"
KBA006079,한신휴아파트,한신휴,,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('14832','KBA006079',1000000013,NOW(),1000000013,NOW());"
KBA009323,현대(3차),현대3차(산37-4),,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2349','KBA009323',1000000013,NOW(),1000000013,NOW());"
KBA009323,현대(3차),산곡현대5차,,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2350','KBA009323',1000000013,NOW(),1000000013,NOW());"
KBA009323,현대(3차),현대(311-76),,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('9175','KBA009323',1000000013,NOW(),1000000013,NOW());"
KBA010052,현대(5차),산곡현대5차,,산곡동,부평구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2350','KBA010052',1000000013,NOW(),1000000013,NOW());"
KBA005703,진주(라이프4단지),진주4단지,,가좌동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('8121','KBA005703',1000000013,NOW(),1000000013,NOW());"
KBA012322,삼보해피하임(1지구),삼보해피하임1차,,검암동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11274','KBA012322',1000000013,NOW(),1000000013,NOW());"
KBA012322,삼보해피하임(1지구),삼보해피하임2차,,검암동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11275','KBA012322',1000000013,NOW(),1000000013,NOW());"
KBA012323,삼보해피하임(2지구),삼보해피하임1차,,검암동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11274','KBA012323',1000000013,NOW(),1000000013,NOW());"
KBA012323,삼보해피하임(2지구),삼보해피하임2차,,검암동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11275','KBA012323',1000000013,NOW(),1000000013,NOW());"
KBA023828,청라우미린,우미린,,경서동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('27818','KBA023828',1000000013,NOW(),1000000013,NOW());"
KBA024557,청라동양엔파트,청라동양엔파트5단지,,경서동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('100040','KBA024557',1000000013,NOW(),1000000013,NOW());"
KBA012725,당하푸르지오(당하지구),당하푸르지오,,당하동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11389','KBA012725',1000000013,NOW(),1000000013,NOW());"
KBA012219,검단금호어울림(검단2지구),검단금호어울림,,마전동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11746','KBA012219',1000000013,NOW(),1000000013,NOW());"
KBA012923,대원레스피아1차,대원레스피아1단지,,마전동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11363','KBA012923',1000000013,NOW(),1000000013,NOW());"
KBA012925,인천마전대주파크빌,마전대주파크빌,,마전동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('11756','KBA012925',1000000013,NOW(),1000000013,NOW());"
KBA018449,검단우림필유,우림필유,,마전동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('18920','KBA018449',1000000013,NOW(),1000000013,NOW());"
KBA019881,불노동한일타운,불로한일타운,,불로동,서구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26116','KBA019881',1000000013,NOW(),1000000013,NOW());"
KBA002321,연수타운(금호동아),"연수타운(금호,동아)",,동춘동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26070','KBA002321',1000000013,NOW(),1000000013,NOW());"
KBA007286,삼환,대우삼환,,동춘동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26027','KBA007286',1000000013,NOW(),1000000013,NOW());"
KBA003447,연수주공2차,연수주공2단지,,연수동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('2379','KBA003447',1000000013,NOW(),1000000013,NOW());"
KBA024218,송도더샵그린애비뉴8단지,송도더샵8단지그린애비뉴,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('101242','KBA024218',1000000013,NOW(),1000000013,NOW());"
KBA024218,송도더샵그린애비뉴8단지,인천송도힐스테이트3단지,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26552','KBA024218',1000000013,NOW(),1000000013,NOW());"
KBA024218,송도더샵그린애비뉴8단지,인천송도힐스테이트4단지,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26553','KBA024218',1000000013,NOW(),1000000013,NOW());"
KBA024218,송도더샵그린애비뉴8단지,인천송도힐스테이트5단지,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26554','KBA024218',1000000013,NOW(),1000000013,NOW());"
KBA024218,송도더샵그린애비뉴8단지,인천송도힐스테이트6단지,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26555','KBA024218',1000000013,NOW(),1000000013,NOW());"
KBA024563,송도더프라우2(3단지),송도더프라우3단지,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('102608','KBA024563',1000000013,NOW(),1000000013,NOW());"
KBA024563,송도더프라우2(3단지),인천송도힐스테이트3단지,,송도동,연수구,인천광역시,"INSERT INTO KMIG_KB_NV_CMPX_KEY_MAPP (NV_CMPX_ID,CMPX_IDF_ID,REG_USER_ID,REG_DTM,CHG_USER_ID,CHG_DTM) VALUES ('26552','KBA024563',1000000013,NOW(),1000000013,NOW());"
