법정동코드,법정동명,상위지역코드 ,서열 ,생성일 ,폐지일 ,최종작업일 ,최하지역명, 법정동코드(주민),법정동코드(지적)
4311232023,충청북도 청주시 서원구 현도면 죽전리,,04,20140701,,,죽전리,4311232023,4311232023
4311232024,충청북도 청주시 서원구 현도면 우록리,,05,20140701,,,우록리,4311232024,4311232024
4311232025,충청북도 청주시 서원구 현도면 시동리,,06,20140701,,,시동리,4311232025,4311232025
4311232026,충청북도 청주시 서원구 현도면 선동리,,07,20140701,,,선동리,4311232026,4311232026
4311232027,충청북도 청주시 서원구 현도면 시목리,,08,20140701,,,시목리,4311232027,4311232027
4311232028,충청북도 청주시 서원구 현도면 중척리,,09,20140701,,,중척리,4311232028,4311232028
4311232029,충청북도 청주시 서원구 현도면 하석리,,10,20140701,,,하석리,4311232029,4311232029
4311232030,충청북도 청주시 서원구 현도면 노산리,,11,20140701,,,노산리,4311232030,4311232030
4311232031,충청북도 청주시 서원구 현도면 달계리,,12,20140701,,,달계리,4311232031,4311232031
4311232032,충청북도 청주시 서원구 현도면 매봉리,,13,20140701,,,매봉리,4311232032,4311232032
4311232033,충청북도 청주시 서원구 현도면 양지리,,14,20140701,,,양지리,4311232033,4311232033
4311232034,충청북도 청주시 서원구 현도면 죽암리,,15,20140701,,,죽암리,4311232034,4311232034
4311300000,충청북도 청주시 흥덕구,,03,,,,청주시 흥덕구,4311300000,4311300000
4311310400,충청북도 청주시 흥덕구 운천동,,04,,,,운천동,4311310400,4311310400
4311310500,충청북도 청주시 흥덕구 신봉동,,05,,,,신봉동,4311310500,4311310500
4311311300,충청북도 청주시 흥덕구 가경동,,13,,,,가경동,4311311300,4311311300
4311311400,충청북도 청주시 흥덕구 복대동,,14,,,,복대동,4311311400,4311311400
4311311500,충청북도 청주시 흥덕구 봉명동,,15,,,,봉명동,4311311500,4311311500
4311311600,충청북도 청주시 흥덕구 송정동,,16,,,,송정동,4311311600,4311311600
4311311700,충청북도 청주시 흥덕구 강서동,,17,,,,강서동,4311311700,4311311700
4311311800,충청북도 청주시 흥덕구 석곡동,,18,,,,석곡동,4311311800,4311311800
4311311900,충청북도 청주시 흥덕구 휴암동,,19,,,,휴암동,4311311900,4311311900
4311312000,충청북도 청주시 흥덕구 신전동,,20,,,,신전동,4311312000,4311312000
4311312100,충청북도 청주시 흥덕구 현암동,,21,,,,현암동,4311312100,4311312100
4311312200,충청북도 청주시 흥덕구 동막동,,22,,,,동막동,4311312200,4311312200
4311312300,충청북도 청주시 흥덕구 수의동,,23,,,,수의동,4311312300,4311312300
4311312400,충청북도 청주시 흥덕구 지동동,,24,,,,지동동,4311312400,4311312400
4311312500,충청북도 청주시 흥덕구 서촌동,,25,,,,서촌동,4311312500,4311312500
4311312600,충청북도 청주시 흥덕구 신성동,,26,,,,신성동,4311312600,4311312600
4311312700,충청북도 청주시 흥덕구 평동,,27,,,,평동,4311312700,4311312700
4311312800,충청북도 청주시 흥덕구 신대동,,28,,,,신대동,4311312800,4311312800
4311312900,충청북도 청주시 흥덕구 남촌동,,29,,,,남촌동,4311312900,4311312900
